Date,JPM,MTB,CWEN-A,ADBE,AMAT,GMRE,INTU,MA,MCO,SPGI,UNH,PBCT,NG,T,META,WELL,EXPE,NET,AVGO,GOOGL,QCOM,FSLY,AAPL,LVGO,NFLX,SEDG,GOOD,NEE,SNOW,HASI,STOR,CWEN,AMT,DLR,NKE,O,SICP,HI,LTC,SPG,PETS,ABBV,AWR,WM,MRK,NLY,JNJ,BTBT,RIOT,CMCSA,WTRG,VZ,HON,V,MDT,ECL,SBNY,NYMT,DIS,MMM,UNP,TGT,AOS,STX,PSA,OHI,RITM,ICE,HD,EXR,CVS,COST,CAT,BYND,UBER,WORK,CRON,SCI,HRZN,CRM,ONL,VICI,WBD
02/03/2022,139.28,178.81,31,471.18,133.18,15.65,486,344.09,325.99,399.12,485.38,20.54,7.29,17.98,208.11,84.35,192.23,119.8,585.78,134.57,169.25,17.96,166.56,,380.03,314.46,21.66,77.55,264.69,47.69,29.36,34.03,231,135.31,135.68,66.1,133.19,47.74,34.26,138.77,26.45,149.57,84.96,150.16,76.67,28.48,166.04,3.88,17.73,46.38,47.27,54.14,186.44,208.48,106.38,172.85,337.18,14.36,147.34,147.22,252.37,224.9,69.4,105.7,365.29,28.11,10.48,129.95,327.37,193.72,104.43,528,192.61,45.9,34.04,,3.53,61.77,15.51,210.39,16.67,28.81,
03/03/2022,138.29,180.65,30.9,459.08,130.64,15.54,472.7,340.99,324.9,400.5,486.59,20.78,7.19,18.04,202.97,85.37,185.25,104,578.6,133.9,165.35,16.63,166.23,,368.07,301.82,21.98,78.79,224.02,47.48,29.5,33.77,235.24,137.24,133.97,66.62,121.16,47.86,34.59,139.41,26,150.41,84.72,152.81,77.15,28.36,168.48,3.55,15.97,47.12,47.25,54.66,187.52,207.23,107.65,171.12,328.11,14.36,145.57,148.3,255.46,223.84,68.68,104.66,372.96,28.12,10.42,131.4,324.36,195.24,104.54,533.05,194.85,46.41,31.72,,3.3,62.31,15.3,204.75,16.72,28.54,
04/03/2022,134.4,176.22,30.51,452.13,125.74,15.61,464.95,330.76,325.84,407.55,498.65,20.23,7.46,18.01,200.06,87.08,176.23,100.91,595.99,131.91,162.26,15.39,163.17,,361.73,293.23,21.99,80.21,209.65,49.09,29.59,33.56,238.28,139.24,131.18,66.82,105.84,47.12,34.92,136.89,26.36,150.56,88.12,157.82,77.83,28.24,169.48,3.32,14.92,47.21,48.8,55.11,187.43,200.29,108.31,168.11,304.83,14.32,140.72,146.73,264.63,224.1,68.39,103.18,377.36,28.3,10.2,135.7,324.26,200.89,105.19,525.5,195.66,43.18,29.83,,3.19,61.91,15.15,203.01,16.41,27.87,
07/03/2022,129.21,170.49,31.02,437.97,119.22,15.11,437.39,312.92,314.69,385.64,486.87,20.07,7.52,17.79,187.47,86.92,157.01,92.16,570.7,126.38,150.1,15,159.3,,350.26,297.89,21.3,84.18,193,49.76,27.99,33.99,232.02,136.12,124.44,64.67,99.53,46.12,34.84,128.27,27.04,149.45,89.98,155.85,77.73,27.92,172.21,3.17,14.95,46.3,48.07,54.68,182.16,190.7,106.64,158.53,277.95,14.08,133.5,143.28,261.46,211.04,67.32,100.09,376.15,27.75,9.93,132.39,322.77,200.25,104.56,528.52,196.7,42.31,28.57,,3.07,59.94,14.67,196.23,15.89,26.78,
08/03/2022,128.3,168.13,32.31,431.53,124.15,15.22,442.21,314.33,314,388.13,473.46,19.8,7.69,17.36,190.29,88.33,165.69,92.15,575.95,127.1,150.76,14.98,157.44,,341.76,328.91,21.18,81.95,191.61,50.82,27.93,35.34,227.97,133.49,121.21,64.9,106.73,45.74,35.36,131.39,28.43,147.15,87.3,147.96,76.95,28.4,168.72,3.29,15.1,46.13,46.8,53.25,183.24,191.71,104.09,156.73,285.69,14.48,131.75,145.4,253.47,208.81,66.21,90.57,367.2,28.34,10.08,124.67,316.74,196.59,102.36,523.36,210,42.48,30.74,,3.12,59.88,14.72,192.08,16.08,26.86,
09/03/2022,133.44,173.21,33.08,450.87,128.62,15.35,464.74,328.13,323.31,391.51,485.57,20.39,7.66,17.55,198.5,88.76,174.68,98.4,597.02,133.42,157.11,15.61,162.95,,358.79,326.98,21.22,80.32,207.56,48.05,28.3,36.11,233.11,135.45,126.95,65.17,126.66,46.89,35.41,132.57,27.33,148.84,85.89,149.98,77.79,28.56,169.36,3.62,16.84,46.12,46.84,53.08,185.4,199.76,103.58,165.02,306.49,14.64,133.65,146.6,253.67,216,67.68,90.39,369.63,28.47,10.31,128.78,317.2,197.97,103.6,527.65,209.78,44.51,31.5,,3.18,61.4,14.88,203.16,16.59,27.47,
10/03/2022,131.86,173.9,32.96,438.95,124.97,15.53,452.37,324.59,314,382.75,491.44,20.47,7.79,17.5,195.21,90.44,178.91,97.53,587.73,132.43,154.71,14.69,158.52,,356.77,315.13,21.45,80.16,197.85,48,28.27,36.04,232.8,135.29,126.03,64.82,131.01,45.6,35.59,132.61,27.01,149.17,84.73,151.45,77.89,28.64,169.66,3.32,16.51,45.39,47.15,53.23,184.36,197.97,104.46,162.48,309.33,14.8,133.64,143.93,259.65,214.78,66.61,88.72,369.67,28.71,10.33,129.56,317.94,196.28,104.08,532.72,211.79,42.58,30.41,,3.25,60.83,13.33,200.15,16.89,27.35,
11/03/2022,128.89,172.22,32.62,416.38,123.64,15.7,439.32,324.79,304.47,379.68,482.87,20.31,7.69,17.5,187.61,91.21,179.31,88.72,577.85,129.87,152.34,13.89,154.73,,340.32,317.93,21.41,79.3,180.42,47.19,28.25,35.8,234.84,135.68,122.63,65.35,123.48,44.64,35.8,130.05,26.65,149.06,83.89,151.47,78.26,28.36,169.35,3.07,15.14,45.02,46.74,53.04,182.24,196.71,103.82,158.85,289.25,14.72,131.75,140.96,261.52,206.97,65.72,87.33,365.99,28.73,10.25,126.36,316.79,196.51,103.47,527.42,214.83,38.76,30.76,,3.09,59.78,13.32,197.9,16.79,27.13,
14/03/2022,130.17,175.2,32.86,411.5,120.13,15.59,424.63,328.59,301.31,377,487.92,20.63,7.55,17.27,186.63,90.97,179.11,84.16,567.8,125.95,141.29,13.3,150.62,,331.01,298.51,21.13,79.28,166.75,44.79,27.6,36.09,234.93,132.59,117.57,64.88,114.88,44.49,36.44,128.19,26.58,152.1,84.01,154.45,77.78,28.08,171.69,2.82,14.16,44.97,46.61,52.5,183.2,200.33,103.22,165.03,289.78,14.56,129.03,143.48,257.66,208.76,65.88,86.35,360.07,28.53,10.22,126.22,318.36,191.35,104.49,525.95,215.44,36.17,29.27,,3,61.56,13.49,193.12,17.06,26.77,
15/03/2022,132.48,175.01,33.82,421.66,124.41,15.6,439.68,335,306.71,387.39,497.91,20.62,7.9,17.43,192.03,90.2,188.5,85.94,592.76,129.2,144.21,13.7,155.09,,343.75,315.75,21.49,81.98,170.78,45.16,27.83,37.1,236.21,135.15,119.4,65.12,120.14,44.11,35.82,128.88,26.39,155.88,85.97,155.17,78.64,28.36,176.14,2.86,14.91,45.54,47.54,52.76,187.79,206.14,105.4,167.82,294.96,14.68,134.2,144.31,260.13,215.35,66.14,88.61,355.14,28.36,10.36,130.26,328.54,189.69,106.98,542.32,216.46,38.89,29.8,,3.1,63.16,13.52,196.14,17.24,26.98,
16/03/2022,138.4,181.41,33.33,442.36,130.48,15.92,457.9,344.68,314.86,392.23,498.26,21.38,7.7,17.5,203.63,90.71,192.89,95.16,607.12,133.28,150.45,15.43,159.59,,357.53,334.16,21.54,82.51,197.84,45.82,27.87,36.46,239.63,136.07,125.19,65.6,129.56,45.29,36.04,131.33,27.35,156.05,85.66,154.5,78.12,28.32,174.52,3.17,16.39,46.23,47.31,52.49,191.03,211.87,107.3,170.76,320.51,14.84,138.14,145.51,264.15,215.59,67.31,90.44,357.72,28.66,10.55,131.62,330.91,193.41,107.11,543.39,216.08,43.96,32.61,,3.34,64.11,13.87,205.57,17.39,27.29,
17/03/2022,140.15,179.07,33.53,444.36,131.99,16.23,473.75,346.44,321.83,402.66,507.02,21.09,7.9,17.5,207.84,92.01,192,106.31,602.67,133.84,152.83,16.4,160.62,,371.4,314.6,21.54,82.69,208.85,45.69,28.03,36.71,245.14,138.22,127.41,66.49,132.97,45.79,36.77,131.65,27.74,158.59,85.97,155.63,78.94,28.36,176.8,3.38,18.43,46.48,47.72,52.36,191.93,213.45,109.74,171.67,316.39,14.84,139.47,147.69,263.56,220.63,68,92.1,365.78,29.05,10.47,133.6,336.36,196.03,108.56,552.79,221.7,46.79,32.85,,3.48,64.48,13.76,210.41,17.73,27.81,
18/03/2022,140.1,179.29,33.42,453.33,135.14,16.19,479.87,350.09,331.23,409.94,506.12,21.08,7.84,17.52,216.49,92.17,193.18,109.84,610.41,136.13,153.99,17.07,163.98,,380.6,312.51,21.75,82.37,222.85,45.87,28.32,36.39,242.53,138.99,131.24,66.88,137.3,46.36,36.6,130.84,27.48,159.2,87.44,155.67,79.11,28.92,174.84,3.67,19.53,46.91,48.08,50.8,194.72,219.11,110.18,171.14,312.65,14.8,140.3,148.32,261.32,226.05,68.05,94.32,365.71,28.98,10.72,136.9,340.74,194.42,107.3,561.35,220.91,50.28,33.36,,3.61,64.83,13.82,218.8,17.2,27.54,
21/03/2022,139.65,180.58,33.34,453.59,134.2,15.94,466.5,345.58,326.81,404.76,507.66,21.29,7.87,17.48,211.49,92.7,190.18,104.45,601.29,136.1,155.59,16.59,165.38,,374.59,312.08,21.51,81.8,212.97,45.03,28.03,36.5,241.64,137.18,130.19,66.58,139.96,46.99,36.86,129.06,27.62,160.05,87.21,156.03,79.06,28.48,175.83,3.59,19.62,46.67,48.76,51.1,193.02,217.04,108.75,170.72,310.88,14.72,138.62,148.58,264.51,223,67.92,92.27,367.56,29.08,10.57,135.97,329.37,195.92,107.39,555.53,223.71,48.41,31.98,,3.58,64.5,13.82,213.72,17.54,26.87,
22/03/2022,142.62,184.49,33.57,466.45,135.48,16.01,475.99,349.53,330.98,414.28,505.32,21.71,7.75,17.52,216.65,92.62,191.7,114.86,611.34,139.87,157.61,17.32,168.82,,382.92,325.11,21.48,82.85,224.96,46.76,28.36,36.78,239.67,138.42,133.09,67.45,151.19,46.3,36.89,132.84,28.15,160.01,86.05,154.83,79.3,28.88,175,3.74,20.75,47.22,48.24,51,195.03,218.47,108.97,176.35,321.18,14.92,140.11,149.94,265.86,222.77,67.8,93.67,370.38,29.2,10.73,136.4,329.73,195.74,107.23,559.42,222.71,51.26,33.35,,3.69,64.31,13.91,218.21,17.77,27.61,
23/03/2022,139.78,178.91,32.62,422.9,131.42,15.9,461.44,342.18,326.12,405.71,503.23,21.08,7.75,17.52,213.46,92.83,186.94,117.59,599.38,138.28,152.87,17.15,170.21,,374.49,327.27,21.56,82.57,222.24,45.96,27.92,35.75,234,136.65,133,66.9,143.64,45.23,36.94,130.01,27.05,158.42,85.39,153.55,79.73,28.72,174.34,3.72,20.84,46.52,48.49,50.97,192.34,214.68,106.16,173.74,299.99,14.16,137.64,147.68,267.68,216.72,65.37,91.41,368.05,29.37,10.62,134.9,317.05,193.56,106.2,554.02,222.17,50.1,33.06,,3.67,63.4,13.99,211.11,17.61,27.15,
24/03/2022,140.69,179.69,32.94,432.14,138.59,15.85,465.63,349.35,329.5,407.67,513.46,21.17,7.74,17.61,219.57,94.66,195.02,122.39,626.43,141.57,158.46,17.6,174.07,,375.71,337.74,21.55,83.7,227.57,46.16,28,36.07,235.49,137.65,132.08,66.78,152.96,45.45,37.1,130.13,27.47,160.28,86.69,155.04,80.41,28.84,175.24,3.94,21.54,46.8,48.91,51,194.69,217.31,106.35,176.26,305.53,14.2,138.96,148.98,270.21,217.04,66.23,93.92,373.12,30.02,10.7,135.09,315.78,194.86,108.05,558.11,222.21,50.58,34.7,,3.99,64.73,14.01,213.98,17.98,27.14,
25/03/2022,141.92,183.57,32.95,431.62,137.06,16.12,459.35,349.02,330.51,413.47,513.03,21.63,7.72,17.99,221.82,96.22,192.16,119.63,628.87,141.67,157.97,16.68,174.72,,373.85,335.27,21.51,83.94,219.81,46.08,28.1,36.01,240.69,138.23,133.7,67.95,149.62,45.05,37.33,130.17,27.18,161.33,86.97,156.28,81.34,29.08,176.92,3.79,20.76,47.13,49.95,51.28,197.79,218.43,108.46,177.59,308.51,14.48,139.14,150.46,273.38,218.61,66.97,90.92,376,30.6,10.85,135.26,310.68,197.56,108.56,555.71,223.36,48.63,34.06,,4.25,65.12,13.99,211.03,15.13,27.32,
28/03/2022,140.87,179.39,33.3,450.01,137.66,15.99,480.5,350.49,335.76,414.5,513.2,21.18,7.61,18.01,223.59,96.26,193.19,126.28,632.88,141.46,158.45,17.33,175.6,,378.51,333.07,21.44,84.43,235.89,46.33,28.39,36.47,245.03,140.89,134.81,68.72,151.82,43.78,37.71,131.75,27.7,161.97,87.33,158.16,81.21,29.28,177.83,4.08,22.86,47.53,50.04,51.17,197.11,220.77,109.93,178.3,303.44,14.6,138.72,149.47,275.34,219.52,66.66,92.39,383.36,30.76,10.81,135.18,314.28,200.63,108.04,565.21,221.85,49.14,34.77,,3.95,64.8,14.13,215.28,14.53,27.86,
29/03/2022,141.18,182.03,33.89,466.33,141.44,16.42,485.36,367.55,339.62,417.45,510.73,21.46,7.63,18.11,229.86,98.31,195.41,130.02,641.47,142.51,161.07,18.45,178.96,,391.82,324.5,22.22,84.62,239.67,47.14,29.29,37.04,250.55,144.71,139.14,70.62,160.52,45.53,38.66,138.08,29.18,162.18,89.61,157.75,81.57,29.72,177.74,4.04,23,47.78,51.08,51.25,197.54,228.12,112.38,182.7,316.07,14.8,142.38,152.08,273.61,222.93,67.48,93.65,396.47,31.52,11.25,132.65,317.71,209.3,104.68,569.98,221.04,51.37,37.19,,4.01,64.34,14.06,221.29,14.71,28.89,
30/03/2022,140.54,172.26,33.36,460.06,135.8,16.26,471.95,362.24,338.32,418.95,520.82,20.32,7.68,18.22,227.85,97.86,192.17,124.4,631.09,141.94,152.73,17.86,177.77,,381.47,314.23,21.98,85.5,231.63,47.4,28.91,36.42,250.87,144.16,138.54,70.28,152.8,45.17,38.41,134.79,26.61,163.75,89.61,159.45,82.4,28.36,179.59,3.76,22.04,47.69,51.99,51.61,196.54,223.95,111.56,180.4,306.47,14.6,140.96,151.43,276.69,221.96,66.25,91.37,396.16,31.67,11.15,134.35,308.46,208.95,103.55,576.47,223.08,48.99,36.58,,4.07,66.06,14.04,214.94,14.39,28.94,
31/03/2022,136.32,169.5,33.32,455.62,131.8,16.32,480.84,357.38,337.41,410.18,509.97,19.99,7.73,17.83,222.36,96.14,195.67,119.7,629.68,139.07,152.82,17.38,174.61,,374.59,322.37,22.02,84.71,229.13,47.43,28.44,36.51,251.22,141.8,134.56,69.3,150.57,44.17,38.47,131.56,25.8,162.11,89.02,158.5,82.05,28.16,177.23,3.6,21.17,46.82,51.13,50.94,194.58,221.77,110.95,176.56,293.49,14.6,137.16,148.88,273.21,212.22,63.89,89.9,390.28,31.16,10.98,132.12,299.33,205.6,101.21,575.85,222.82,48.31,35.68,,3.89,65.82,13.9,212.32,14,28.46,
01/04/2022,135.31,164.66,33.48,458.19,127.41,16.25,483.93,363.97,340.33,407.88,512.59,19.41,7.97,18.1,224.85,97.82,198.2,123.5,626.98,140.15,146.99,18.71,174.31,,373.47,322.83,22.36,85.71,234.81,48.12,28.77,36.46,256.95,145.9,133.52,70.9,149.67,44.57,39.23,133,26.13,162.68,92.76,159.81,83.52,28.24,178.19,3.59,20.73,47.7,52.59,52.12,196.03,226.36,112.52,180.37,289.82,14.6,137,149.69,259.96,210.54,65.88,89.42,396.51,31.77,10.84,132.7,301.89,209.57,101.09,575.57,219.77,49.3,35.98,,3.9,67.01,13.98,212.25,14.31,28.92,
04/04/2022,135.91,165.57,33.68,468.81,129.44,16.07,505.65,366.91,342.38,414.3,510.02,,8,18.25,233.89,97.67,197.29,126.9,634.85,142.97,153.81,19.35,178.44,,391.5,335.31,22.39,85.62,241.23,48.59,28.8,36.69,257.83,146.55,134.34,70.57,151.45,45.33,38.16,134.53,25.53,161.89,89.32,159.39,83.49,28.12,176.47,3.71,20.69,48.11,51.19,52.46,196.07,227.74,110.88,180.07,289.01,14.6,138.58,149.53,257.74,214.41,67.06,90.97,394.1,31.02,10.87,130.62,305.58,206.19,100,575.13,220.81,51.44,36.51,,3.92,65.55,14.15,218.85,14.04,28.44,25.5
05/04/2022,133.34,163.78,33.33,458.58,121.71,15.67,496.05,363.32,342.46,411.88,517.76,,7.76,18.03,231.84,95.69,190.43,120.44,614.12,140.59,145.46,18.41,175.06,,380.15,328.69,22.19,86.33,227.09,47.12,28.46,36.4,262.92,146.41,132.3,70.67,143.18,43.83,36.86,130.58,25.35,163.43,89.37,160.59,83.72,27.4,177.61,3.4,19.23,47.87,51.58,52.78,193.63,226.09,110.5,180.19,282.67,14.2,135.62,148.9,252.11,214.79,65.39,88.15,395.72,29.11,10.67,130.53,304.86,205.47,99.46,575.32,216.02,47.4,34.96,,3.82,66.52,14.11,210.14,13.98,28.28,24.41
06/04/2022,131.49,162.52,33.02,444.33,119.33,15.91,490.21,353.55,341.11,410.88,531.75,,7.72,18.14,223.3,97.06,181.46,109.63,602,136.55,139.28,17.7,171.83,,368.35,320.16,22.55,86.49,212.09,46.3,28.66,36.08,268.62,149.07,128.36,71.78,135.23,42.98,37.22,127.86,25.28,168.91,90.08,161.1,84.97,26.84,182.23,3.22,17.66,47.73,52.4,53.2,193.62,219.01,111.72,181.27,276.39,13.88,132.57,150.3,242.93,215.94,64.6,86.1,408.58,29.08,10.38,129.13,298.54,212.37,102.06,584.79,216.21,43.56,33.41,,3.66,68.2,14.1,200.82,13.82,28.59,23.98
07/04/2022,131.09,161.21,33.04,452.72,122.4,15.74,495.01,349.55,343.38,414.99,536.95,,7.75,17.91,222.95,96.29,181.98,112.36,603.05,135.89,139.22,17.73,172.14,,362.15,314.93,22.21,87.08,213.88,42.67,28.66,36.14,265.73,148.17,129.38,71.62,130.24,42.11,37.23,125.51,25.12,173.28,90.2,163.78,86.8,26.76,181.76,3.16,17.42,47.15,52.33,52.67,192.7,216.15,112.33,183.62,269.95,13.6,131.87,149.95,244.86,228.19,63.33,86.53,409.2,28.65,10.25,129.88,302.75,213.36,103.61,608.05,215.9,43.94,32.27,,3.57,69.42,14.08,200.16,13.48,27.8,23.12
08/04/2022,133.49,163.07,32.26,445.34,119.96,15.71,482.84,352.27,342.69,413.09,545.96,,7.91,18.22,222.33,96.98,179.79,109.77,587,133.29,136.69,18.12,170.09,,355.88,301.58,22.43,86.09,208.34,42.81,28.87,35.09,266.41,149.98,128.15,72.16,127.89,41.69,37.13,127.47,25.31,174.96,89.49,165.15,87.68,27,182.12,3.01,16.68,47.42,51.47,53.53,190.16,216.98,112.47,182.95,266.48,13.76,131.87,149.81,241.98,233.34,62.87,85.04,408.95,28.62,10.32,129.89,311.11,213.71,106.61,600.04,217.03,43.11,32.05,,3.48,69.48,14.3,197.17,13.64,28.24,24.47
11/04/2022,133,163.53,32.4,434.44,116.24,15.47,473.34,347.37,334.37,405.61,537.44,,7.77,19.63,216.46,96.37,177.3,109.64,580.61,128.82,135.36,18.56,165.75,,348,300.03,22.22,84.58,208.53,42.56,28.71,35.37,263.31,145.47,124.98,71.52,123.42,41.31,37.19,126.78,24.86,169.83,88.77,164.16,86.63,26.84,179.84,2.96,15.91,47.61,51.08,53.9,189.27,214.75,111.52,180.54,270.16,13.8,130.65,150.12,243.11,229.31,63.36,84.52,401.8,28.67,10.32,128.1,306.72,210.6,104.45,584.67,216.05,43.96,32.04,,3.42,69.63,14.21,195.45,13.45,28.15,24.78
12/04/2022,131.54,160.48,31.47,426.77,114.56,15.43,461.62,345.8,332.14,397.31,533.71,,7.87,19.56,214.14,96.56,178.61,113.92,585.07,127.71,136.09,18.33,167.66,,344.1,301.45,22.12,83.89,210.94,43.69,28.57,34.3,257.18,145.52,125.04,71.56,122.26,41.4,36.74,126.18,24.45,167.31,88.7,161.85,85.63,27.04,179.9,2.82,15.47,47.25,51.07,53.67,190.99,211.4,110.58,179.33,268.69,13.76,130.84,148.58,245.06,231.34,64.49,83.15,406.77,27.33,10.35,124.83,306.29,212.85,104.64,581.36,216.7,43.58,31.99,,3.39,70.65,14.18,194.81,13.4,28.26,24.68
13/04/2022,127.3,159.71,30.93,431.67,116.86,15.81,470.42,355.14,333.66,396.31,537,,8.16,19.42,214.99,96.9,187.33,121.63,592.54,129.89,140.5,19.06,170.4,,350.43,308,22.46,83.55,214.41,44.54,28.96,33.6,257.16,147.15,127.49,72.19,126.82,42.18,36.6,127.58,24.27,158.95,87.43,159.74,86.13,27.16,180.66,2.97,16.01,47.91,50.53,54.14,194.85,213.27,110.46,180.17,274.21,14,132.35,148.66,244.63,233.82,64.7,84.1,405.65,27.21,10.53,125.83,310.42,212.61,104.98,591.09,218.27,45.02,32.63,,3.49,70.99,14.23,195.72,13.63,28.83,26
14/04/2022,126.12,159.56,31.52,420.44,113.36,15.88,465.11,357.82,328.4,387.59,534.82,,8.2,19.54,210.18,96.03,191.55,113.98,573.85,126.73,136.91,18.88,165.29,,341.13,300.66,22.42,82.81,198.63,43.58,28.97,34.24,255.54,145.02,133.46,72.61,118.18,41.62,36.78,127.88,24.4,162.31,85.35,159.16,86.91,27.08,179.9,2.75,14.97,47.58,49.83,53.83,195.19,212.79,109.02,176.6,265.91,14,130.47,147.38,246.21,237.2,63.79,81.41,408.5,27.47,10.66,124.53,304.52,212.55,103.68,590.39,227.81,43.01,32.68,,3.44,70.37,14.19,189.41,13.61,29.09,24.88
18/04/2022,128.46,159.16,31.15,425.47,114.87,15.68,469.04,356.8,328.23,390.56,534.08,,7.85,19.46,210.77,96.49,185.84,108.15,586.5,127.68,139.32,19.09,165.07,,337.86,302.27,22.51,81.71,192.39,42.91,28.87,33.79,253.91,145.04,131.63,73.25,116.31,41.31,35.86,127.89,24.78,159.36,83.17,158.01,86.07,26.92,177.66,2.69,14.79,46.86,48.64,53.39,192.07,213.17,108.08,175.04,266.61,13.76,127.77,146.18,242.12,239.39,63.34,82.31,409.61,26.49,10.75,122.62,300.21,212.44,103.42,582.12,229.92,40.76,31.79,,3.26,70.6,14.23,187.01,13.72,29.48,24.16
19/04/2022,131.12,162.04,31.35,436.4,117.06,15.89,485.07,363.87,333.54,395.35,537.7,,7.66,19.49,217.31,96.78,186.34,111.15,597.62,130.01,141.05,19.69,167.4,,348.61,304.82,23.04,81.83,197.43,43.19,29.65,34.08,258.77,150.35,137.05,74.12,131.67,42.34,36.16,131.32,25.32,156.35,83.94,159.08,85.79,26.2,183.08,2.74,14.88,48.11,49.23,53.75,197.2,215.7,110.22,180.76,288.2,13.16,131.9,150.1,245.62,246.05,65.37,84.13,413.17,26.87,10.49,122.93,307.8,218.32,103.86,594.3,232.16,42.34,33.8,,3.33,71.23,14.16,191.39,14.02,29.92,24.49
20/04/2022,131.58,176.34,32.29,428.11,117.89,16.02,481.95,365.29,335.04,397.25,546.01,,7.71,19.43,200.42,97.51,185.87,103.7,597.72,128.04,140.34,17.88,167.23,,226.19,281.61,23.17,81.51,185.98,43.06,29.83,35,267.59,152.67,135.87,74.93,136.07,42.79,36.59,132.59,25.62,156.7,86.24,160.59,86.46,26.84,183.89,2.56,13.95,47.4,49.83,54.41,196.34,217.79,113,182.26,287.11,13.2,124.57,150.59,247.07,249.32,66.3,85.76,419.9,27.6,10.71,123.85,315.14,219.95,106.64,603.53,235.08,40.19,33.21,,3.21,71.5,14.18,186.23,13.99,30.17,23.01
21/04/2022,130.56,177.78,30.79,417.48,115.69,16,465.65,364.44,329.92,390.83,537.44,,7.58,20.21,188.07,97.3,183.39,98.49,592.73,124.81,136.11,17.07,166.42,,218.22,254.15,22.59,76.18,175.14,40.95,29.49,33.4,266.75,150.34,135.46,74.56,130.55,42.79,36.56,130.85,25.89,158.52,85.05,161.16,86.23,26.68,183.36,2.41,12.8,46.94,49.22,55.01,195.94,216.45,113.09,180.02,266.19,13.2,121.66,151.77,244.4,248.17,66.3,84.25,412.57,27.51,10.63,120.71,310.36,217.01,105.18,591.74,232.57,38.51,31.68,,3.12,70.81,14.04,177.23,13.5,30.12,21.45
22/04/2022,126.81,172.41,29.41,408.67,112.8,15.4,443.29,351.18,322.42,379.66,520.94,,7.46,19.52,184.11,94.94,181.65,95.22,586.95,119.64,132.81,17.02,161.79,,215.52,251.58,22.29,73.95,173.8,40.58,28.92,31.64,261.9,149.76,129.07,73.54,128.26,41.92,36.15,125.88,24.15,154.99,84.42,157.51,84.59,26.08,181.54,2.28,11.85,45.38,48.51,51.91,190.63,208.17,107.8,175.2,259.49,12.96,118.27,149.17,234.3,241.68,64.74,82.42,402.36,27.31,10.36,117.25,300.11,212.56,101.68,571.7,216.3,37.6,30.83,,3.06,68.82,13.78,171.43,13.36,29.68,20.57
25/04/2022,126.77,174,29.31,413.95,114.47,15.35,446.93,354.6,325.51,381.22,524.27,,7.08,19.51,186.99,95.56,186.77,98.71,587.88,123.07,136.56,18.1,162.88,,209.91,253.49,22.03,74.04,186.94,41.16,28.93,31.62,259.52,151.56,127.94,72.75,127.69,42.03,35.7,126.29,23.71,156.3,83.18,155.96,85.44,26.12,186.01,2.3,12.04,45.71,47.51,50.28,191.82,209.95,109.48,175.61,261.06,13,119.95,148.6,236.42,241.66,64.63,82.54,399,27.76,10.37,116.85,304.94,208.54,101.77,568.21,216.7,38.48,32.44,,3.08,69.45,13.59,174.57,13.63,30.03,21.5
26/04/2022,123.02,169.21,29.76,399.12,108.92,15.05,421.35,344.11,319,375.5,513.78,,6.73,19.3,180.95,95.26,178.58,90.74,560.07,118.65,133.5,16.62,156.8,,198.4,244.76,21.46,73.57,178.76,39.36,28.74,32.06,254.82,149.61,120.52,71.93,118.67,40.26,34.34,124.13,22.67,156.18,82.42,164.15,84.48,25.32,184.68,2.1,11.08,44.57,46.24,49.41,187.67,201.1,106.78,168.47,247.81,12.56,115.77,144.22,233.59,236.5,62.37,79.24,394.2,27.22,10.08,114.33,299.96,204.47,101.43,553.76,210.3,35.53,31.33,,2.91,67.9,13.19,170.08,13.48,29.56,19.83
27/04/2022,121.42,171.25,29.51,397.9,108.81,14.79,418.25,361.57,319.49,380.64,513.81,,6.35,19.07,174.95,93.24,182.52,90.59,559.54,114.29,135.1,16.31,156.57,,188.54,249.48,21.26,73.27,174.95,40.56,28.46,31.73,252.85,148.24,121.24,71.66,119.05,40.74,33.41,122.13,22.76,157.62,80.06,167.45,84.41,25.32,182.1,2.05,10.98,44.45,45.52,48.46,186.35,214.11,106.63,170.54,247.49,12.72,115.21,144.21,236.79,230.97,62.89,81.65,391.38,26.65,10.21,116.7,301.6,203.98,100.85,554.08,213.96,38.22,30.68,,2.92,67.6,12.97,174.68,13.45,29.57,18.83
28/04/2022,123.34,171.31,29.36,410.53,114.63,15.07,444.58,378.83,326.6,386.55,524.42,,6.49,19.42,205.73,94.44,183.4,95.25,578.94,118.52,148.19,17.1,163.64,,199.52,254.41,21.94,73.49,185.71,41.52,29.12,31.49,252.18,151.5,127.05,72.71,125.86,41.77,33.77,124.41,22.99,156.31,81.36,169.65,88.58,26.48,183.46,2.2,10.94,41.7,46.48,48.4,189.92,220.66,107.15,175.31,251.54,13.2,115.29,147.14,239.25,236.39,59.87,82.17,398.97,27.09,10.57,119.25,311.76,208.04,100.85,562,212.44,39.82,32.82,,3.04,67.6,13.12,185.74,13.63,30.64,18.35
